DW_CLIENTES;DW_LOCALIDADE;DW_TEMPO;sum(sales_amount)
d6d4e22ee8e916016f180dd46c11bce4f79167ce4414d28861793f1a828da267;6fa8e016d7a4f2349c4d9788915ceba7738b81244b6da63cb83d2ec7797718da;23d62aa51fac92766560b82e521813a06e84ed9c679c990c92832b4f73054d37;451.82
ef2bfd6088305341d8785a90771cb775f460a2acd77d3ea07694e53b139ed840;dcd4e465ee7300da4ae257e9154af366cd9bb77211f5cfecdd8f8d8c4c910780;84bb130d4989481d3fbeb1538b947b019b30bfd0c291b798741957ccc0097635;42312.40999999999
cc955280eb3f5e6fcb2156030001b93e80e3746a25685eda099028b59adf835a;f9e8842626231b37bf8e4b5f59c9280de255bdd25c5c354027add15ceb3fa704;3d22e64378881fb005a9dc5102e1940441b4857bd7a3d6476ed39d5301e0c279;548.24
824f5a653a5bd74338f989190054cb4ce855af4074faa6cd8fca03dd8363acfa;113ee61c87fdb9ead5d0319289e36d1f9284fafbe24a8816b75e084833e1c05c;e0fb53fd80ee1cc4acc64400b7556eaaaa79be90794da3dd1476e3c120e52d1f;4353.4
0dbe2794331c081bbe330f4eedcc50e5bd171c65fd92154777f5f74b993dabe0;47cdcf4efbfb4fca4a1c84d6f163e10e716a343fc5a3b7117651e5de19da879d;b7ccc02f9df135d8583649cb384519eec7a936bcc7c139722281f9ef7c53270b;1488.16
1f295d295f4b1e67f6d1d8de3bdce1b4ea6fae509965db39a7ccb8711d51e8c2;c18c8ed6898d21c7f1c650f21a29b1969a0817191e9b6423edacc7d3939d0342;7dac496faa63d717cc41382dac0c6a078790bbd2e1ebf0b9f69321fb3060d6d1;1234.62
93d6ca8e009bbe6ea13f89c330649db9b569f8937083746d2589ca0b802be07b;ced78601bd259ef9c0890de669c5db6d0a448ccacee4eeba842763a5962af355;a28f6ddc8b53d29507afb5b677d86ecd79242ec694429143fe12fd74c87e0ad5;627.2
e08cc3257431d16490f8eb55678681a143e0f31aeed7229de4ca8184c1540d28;ced78601bd259ef9c0890de669c5db6d0a448ccacee4eeba842763a5962af355;a091d90283eb5f8a974c990ae0d06eba3b74d0dab8f71aff05940a34e65bce2c;422.28
c91ea7dc552e7ac8780fb0a7cf5621d1dd163b877c983632763675a22fad05a6;2442bc0dbf21ee316fa78b8ab23aad342bb06af8176d346616525a277deb4f18;b8b85a467e7c5d7ae96a36f968a1009a05cde7b35f6a8305c06e24752a3f06ae;269.63
c91ea7dc552e7ac8780fb0a7cf5621d1dd163b877c983632763675a22fad05a6;2442bc0dbf21ee316fa78b8ab23aad342bb06af8176d346616525a277deb4f18;34f4aca8fedfc7e317475618f52caf26301f154fa0f1b099da3c95f09721006c;2282.64
c91ea7dc552e7ac8780fb0a7cf5621d1dd163b877c983632763675a22fad05a6;2442bc0dbf21ee316fa78b8ab23aad342bb06af8176d346616525a277deb4f18;83ae8276d1a7582d265cd39deaf59966076c70d18b8bc9c9e2dd2ebdec1f456c;608.34
d544a4185b9c8f722cb5b99649551bdaab32a54e92d97a60b26be0358dcedc96;6b2d5361bb185145a0bd490941c6c108216acaccc80d832b896d68728e49a6f0;2e935cfc295fcbdcbed0f4708d3759d28d669963ce321210c733507fd31fdbf1;20335.22
76ead8178e158cc5879fc80e75ddffa5695ceb42a1c17b80d59edb8f15970706;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;cff0ff31d46cb43cca368c6536feff1075c9b2c2ac86e0528bfa760cc4f88f6a;506.0
76ead8178e158cc5879fc80e75ddffa5695ceb42a1c17b80d59edb8f15970706;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;1702968622b15bae34e5d206f174f7778bf66f73d9a097080f8ea8728cf5b2dc;1332.31
305cc206f5753fd975cf4df060b19762ef1e6161f7f9a0be12728cee27b3e928;52c5920eeaa140c00c199ca722a4a64a7a292cecdea7eacd406683015de667df;61f189c964499b675690bae3d3be665ee45fd44e81ce68a61458206bdc390363;3742.3700000000003
cd1b43fb8425221246dbe521a26c970b7cee71cde24a2ab91510ca11abfbb36c;53472310ce9f56b26177b406b976879835b840b94cd246a9b5945bd0d1364825;f6284e1621fd0bd739f60a6af81208cb3d54908cd7ada0cf3e588ae47c80f4e8;1646.74
db961a6a61998a3e694dd6f2598792f9eb010741430c90993c47d11143ceb92c;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;b677069438950fd7dbeba9ec01d3526ed146325ff458262a6f9ba7766a18d887;112076.17
0e3be38c4c2a89188e4205c68893dd21514851e89e7f12cc010c36e297d9a871;d74b6618cbc7bfb5535c39c2a17f913d0583e4e4219d806b4de106dce341a9ee;f6edac64a4a964dac31328867f1632164b564320764a89c64f0c26b45e97e881;31139.54
7046f80491bceb2cd4747c0d7ad4e1e0ed42f39f7e40538945e6b134d861fa38;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;0c761dfe6bf0c64faec6f7d23d13b98bc083a55d4949cb28a546ca2c614ac5a1;12000.0
7c7d96a3cf22b032453921ca5d07b36720c90852603d36f746c425e4bfeec0b7;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;fc33df38546d06ccc10f40b81ee9e42411ee3edc6457059a564c751be05ba63c;3666.43
20c9dc06ced54cbe1c47eb3c2f5f94b39044405a64fe125e07834f0e5779b48e;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;9d9f3fba73f352ff23d78c4b7730c05450e113e5301110eb3a207952e9f4a014;1106.29
20c9dc06ced54cbe1c47eb3c2f5f94b39044405a64fe125e07834f0e5779b48e;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;ba71af835dc3d53a8e06106769d191226fc362a9597a61701c858a2b22ec9e1c;497.24
66b3bed43ca7d0266776d597a259b07f7cc2f70239e8d428ff8293c85563fd1d;052ff8c1fc2ece895fd1639a33e7f19c2aa3a494f20fda7dcc655488faf89f9c;af62ea9b58ac8bc73ea69a0e35ede319540b317f5b3ccec4ac73a33ec6cf0562;465.62
6ac641b70aea6163df2a03fc7262e244244b4b6d77c8ca11eb553eca4df6f045;b828fed8ef3bd3a23206f1da157c754725507e25d67154a0dc8f13031cc9b327;6332323dcb4af8f128aacf66e92b6e086a6d42ede74d069d9f4c35d22ed1aad9;328.32
6ac641b70aea6163df2a03fc7262e244244b4b6d77c8ca11eb553eca4df6f045;b828fed8ef3bd3a23206f1da157c754725507e25d67154a0dc8f13031cc9b327;40c7290811eb25d13633e4ca6e8dd8d0604555bb0465a33c3af1643851b181da;301.53
b192b253fa894624a5a2cffc7949b8d3a195bd957ab0671e81492507f1d20436;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;673a021dcff323d0c0f280f738a201a6bbc1bc5df3b5981771afed3bbf2c6585;225.27
0a756b599b1f8b11e31573e364eeca68a646d2c2996f7a2dc9aa9d85c562046d;39f6bab8168c16018b684c0eb0bfdc70797b7e03d15ea078a7fc586e2b7f4013;301604f2d30dc2e339788feeac000b3869882419e2b0cf8bb616147002c0d8ad;1329.5700000000002
48daf10aac6d4d63000ecf0e8addc97ce119c260415de115aee1894984662594;45606fbce158506939dec2df7e2174cd0dd85c17d31604ee7d393d56e481f7b5;1f559d3fcf699aba97c601b31378af5182361053f8fd58f1a2fc67c6dc2dbe6f;70940.51999999999
56a67a2fd688da3b02dbe408a01ba9fcb557e307f918eabf24f2d10f25bac63c;53472310ce9f56b26177b406b976879835b840b94cd246a9b5945bd0d1364825;7dac496faa63d717cc41382dac0c6a078790bbd2e1ebf0b9f69321fb3060d6d1;7248.73
c3520bd70425e51d7cadbe842107e41f3e9078593f5cbe066f282e740ccf1b47;55f5aa75447ebcd884d47ccf66be82c09cbb144badc0af58f848c45e5524ed75;387dec00be103743909be949cfa46f79eca1a87d53526908796329e4ab949b43;79502.47
c9c1eae0b13254979c9a1f99cf158905c77094fc738f3cc210e884e011ec2e96;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;6fe0f7f051d5525b560d1cd1c6aed28ccee22f8249a259ab003c663fad120674;561.53
1d577d1bc1bbd41b878161bc9aaa1e6b47683996d8a17a9d5bd6e5dc53815104;fbfca49bbdb1a48fa4819886d21fe69b6729de4f629a48446358861a412039ee;9f7b6333e8d964f17829b9aded984dbacdfefb20fee201edc73ae7bb4649571e;232.97
ddeb06c4da74620af616e03373f028ea3fde565d5c6d25a261218fa25d02a9d2;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;1ea98b879d6434e4bff13669aa2aa691f17b464466d607e10385c6740bea1b0a;480.0
ae22ee5b69422718aa2b2de762e6e277410720aed362fcc31154a4ce893e9deb;95a47bf8b9efb7f8cad32254c59c8608b399fd32446fb12f2cbea565bc2685ec;fd76fb7ae486f47b4d0716e51f7b3cb659c184a9daf49b98f8f982bffdb8bad0;489.23
91ad3feb546e2e3f7616c5864c6961d6c00f571be8e160cf48371289fb38251f;53472310ce9f56b26177b406b976879835b840b94cd246a9b5945bd0d1364825;777171e3f38032a05f1e8f8f2445d98bc757fa5eaa1efce6116f7c2e21e6662c;7051.869999999999
6ec76b350565166f17ed9f7eee2242d9b333f06d11932b59145305643335985f;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;d3b21d114bd586fc7bb95298de4f422a06808e0c48c7c0c67d81dff584485959;1704.69
62590cbbee4a084fd736eb3a385c82bcad362f4950a2190933161692b4a2eced;20e6c342b0d24c659559af137fd336c91c9bc961a79368f151b3c4c5cdec06a9;84bb130d4989481d3fbeb1538b947b019b30bfd0c291b798741957ccc0097635;455.49
f0b475417d44a269c91b38a7cf9a71ca3b1abc4016286d41012052a87b9871f9;a9a589fbf0e8727b6a31c3354d2ad1e15b56f0ed903dbd302f5a97e0cd79b1e9;a42f2c38a78ee3bd3b1bef196e62b924f8f2422de661d6f61c210b7637b9c469;3672.629999999999
a332519956a633d685432826a1120a973292a25bcc72fca778002c043ae2c931;ea14c492df773ca6b6217fd89cfaeecce05c1b75be3f2206732f25c13c008006;40f52f17fc0a4d43a2d99c92ce1a0a585548124ba0d4113c184bee23373f8bc5;730.49
5ff83548746cf9761ce7ab8490bc089dbf892bc521077e0188a396d6aba884b6;32eda5d51ae997a09c10d7ed6e457b8ce1780f48398ccaacb7f4d0dd3021edd7;6fe0f7f051d5525b560d1cd1c6aed28ccee22f8249a259ab003c663fad120674;17201.829999999998
ab5cdaeb881f07a48b8a6a86c7f94d0a9a1a11095365c15ebdd37db0ae73b7d0;cb94144b639ed40b364389925596a3f344a8b59384224c4e0bb4eff6a83e9086;7870dfa8293cbb99489846a927e6e518b89963d51bb78b411659f9ac458d8f38;19520.97
ab5cdaeb881f07a48b8a6a86c7f94d0a9a1a11095365c15ebdd37db0ae73b7d0;cb94144b639ed40b364389925596a3f344a8b59384224c4e0bb4eff6a83e9086;ceb5fd9f08071d88207796fbba9ce49bd1fe8779d547122973fdb2b3c61cd377;1921.1100000000001
1046417cb787756c1803b113580b70488649415e76d032ba0b52536f1c0197c4;26694ae56c05929e20f56859090bb8950f9b347b0dbb8063e1bd0e9da6a3003f;a30db8170dcdb17cf496a8d15348b39354ef8038c8b86eed5eeaa2f3028ef7b6;20419.14
1046417cb787756c1803b113580b70488649415e76d032ba0b52536f1c0197c4;26694ae56c05929e20f56859090bb8950f9b347b0dbb8063e1bd0e9da6a3003f;030ae331991d308392def778b1708be476a499b826c062064dd7240744a3ebbe;926.0500000000001
1046417cb787756c1803b113580b70488649415e76d032ba0b52536f1c0197c4;26694ae56c05929e20f56859090bb8950f9b347b0dbb8063e1bd0e9da6a3003f;25812c841ac2135d370caf861f9c323bd7ad013c738e4e1cdd7d4b061c7e84dd;1011.95
ebb527b06d2ed0626fca509cf496c798c00c8e33bb0319e0141bbb1ac801a7ea;fc504b60297138b302d861973d37794991b2dfc50213377b855e84d5fd36236f;46ae2f343fd415313c02808e94409214818634fb941c47fc96bf9e20d33e2f46;1944.72
9e0f445ae978f01d0024d6a04923a0e37b389ef487156995b5513867937cbe67;9007938dd62a1976d3210e23aeba22393b45b6337e31cecccd7012b59cc2b378;42e53264cf1ab783df5f065e137c07a34b0316bf0fdcc4622c661297d5122465;268.32
896fe934b0da060804f3126bf14b26673c7fd7ed7dfbd6ac2d1dd0f118d61aa3;995ebe0d55449f7a8ab38b2de43cccc472d70094b5ccfa266271bcfa40ae1c1a;6bd2b69742f63f2059cb1933e8b97c892ff3ffa34e17c91ffa3f4ca220242916;74568.0
6f8a4b7f31c8281427846e4b8ea2a94a55c1fa437c27f3321782529e0d559822;962b1fbbae287bc7fd4095fde55ae29f017a27d8b836e747863d06c867d57d8b;af62ea9b58ac8bc73ea69a0e35ede319540b317f5b3ccec4ac73a33ec6cf0562;40426.630000000005
6f8a4b7f31c8281427846e4b8ea2a94a55c1fa437c27f3321782529e0d559822;962b1fbbae287bc7fd4095fde55ae29f017a27d8b836e747863d06c867d57d8b;a30db8170dcdb17cf496a8d15348b39354ef8038c8b86eed5eeaa2f3028ef7b6;211.13
9cfafdab05b3d494f9f91c6f3bcdfd12c64bab684e50f51624ccd7139413cee2;fac111b0903fed7962ecafd8ca4b4cb44861396a819567b75a8d6a905bef77b3;310f69fa977a36ec358b3fd69808a8cb44a60b9af5a27760bc64509749b4bda5;205.88
c316db992c952acae7800408663e06bc84629e0683e39e897a22bb6e4711eecf;d3cdcc302acc42d48930b1573776ce061afcce164cd8b9d9a4d33feff1ed2812;a14e1c523bfb192e65807dcde48ab4c05706568661809e3933101a9eef61ddf8;380.04
ba622b2c6061b990d969e61da611829c6b743bb4332c98e80b69ba0e49ef2a0f;10f9928ace30001bcca8d9b80b05a4c3d327a76f3bbb236d122b0939f971ed38;f3b1fb210f02358e1a7eff84b9b5dfee0b735c6816f76baae151c7a2cd177611;22035.25
b9d523f52446455498c8823423970c91ed1738b55fc9c51ff6182517cc2f24fe;d9f90340f435bef830d6ea08e4ae5180c3d84dc45a887cb2baf2bc5986ef8fd5;ca15363d94136740d188c06021b513f581760092ea30b2fd92818176f73d7f10;11183.859999999999
2455786ee828ce57e3a4d28610bbfe2ef62a047fd8b2a3f715b57072df8c84bb;64e67702c0b1d95634a25ac334001dc9791a5ef65b1e8efcd2421a5699ae470a;cfcc9a8ddd5b28c71f5ae9a36cc956dd3cc66f41476540566710b08762316686;310.43
957bec2af7734f05464b57521d63c8948cb3cf56d096a4b618facb8947090d59;64e67702c0b1d95634a25ac334001dc9791a5ef65b1e8efcd2421a5699ae470a;bda23a85e06599d8db98aa2533d4cba0befc1eaf569f8e7bbae62509abcf4200;264.62
aa904ef9082d33125c8e50f1bbd042f585b6f3a26a008ab73d0d301fa757719c;2c00abc35dd379f4bc18eb71d62d68ead13d809f45624149572f2a34a9963180;933f694944a30f9dbfabd5533ae79b63b007a7c1fb1f6e5a12f837ddcb68def7;219.12
27b53631e5f1b71ae5f707be4e5ceaff92de37e9214bc1785c1dc423fbf16a3d;d94c3acabc1cedf5a0dd974ba54e7aaa847d8fd2700b9768a069dc2420237cf3;cdf4cc6864dffaf23be084cc000ae00cd7b1a47d320015231b8bd70787562b4d;2391.56
c775e06fcd4bd0165216b101473db00963db6643c91c94fc43e92755560b7be3;259b2c9aa0ea79ca85c3e9b2e9a9a101e5734b95ce3df74adf86f3791b07d189;163d8026f3d3ad52e13968368a391acd5e5d98eaf9a25a9326819c0d2cafec3c;517.68
c775e06fcd4bd0165216b101473db00963db6643c91c94fc43e92755560b7be3;259b2c9aa0ea79ca85c3e9b2e9a9a101e5734b95ce3df74adf86f3791b07d189;f3b1fb210f02358e1a7eff84b9b5dfee0b735c6816f76baae151c7a2cd177611;7891.95
c775e06fcd4bd0165216b101473db00963db6643c91c94fc43e92755560b7be3;259b2c9aa0ea79ca85c3e9b2e9a9a101e5734b95ce3df74adf86f3791b07d189;2acc7650ebd1e8b2122b2ead2d6d76117385d5ec3551d049bb86087d7cb9b996;1152.6599999999999
1602a34279949eaef25b4c0d59641e8a84a9696bce1defb4ecc1d734621fe7ed;8254570a3508fe4c4a41a75f16d000d2d316a5484a63d8682a6cd3f2f6f7331b;beffc92ebb15e7d9596d6dc7156148334fe2d2b061c8cb24ed4181f2488de2f9;4104.91
cc7e79f4d21238403bdae9fc5840d0247d01210accd8d5e570daed45ff6be2c5;51af095c981dd77424fb52f6eb87fafb69ad763ae3ca37e492f3ecd064a6ec90;9454434815667ae0c4b68cde775326b95beea49a10b12fe86cb23a682a34eddd;791.41
d6747522b68a5d65f845fc8d83a07b0db2092a90dd483402b46d2f701244d6a9;b5f74d548c6db3c9bfb267ea2a19122d702469ee3cd9a3a9a6b604bee59c0b3a;2d2da8f3c9150b8f7265f5e7e3877cb2e89eddf8b44255aa9af2566933518a7b;388.11
b464a0b559d0399ca2e447df87dfd7e31b06f31d9ab6c48504841518222a3cf5;fbb78c6cf4f1c5292ffd1f2da36612aa46ebe474db0991f1653bcd5e3b2e8ebe;b74ce6c42239a1801b190348f7571f0dc189490e575123922ee1fa3b51f85f61;28822.5
9dca3de4529ddf09747afb743b44233b9e5b20143402006701ece3b2dc88bf5d;6fa8e016d7a4f2349c4d9788915ceba7738b81244b6da63cb83d2ec7797718da;5da5e748a4ea839921aeb570f231a2806308f5b1fee1bf86a710a7e048836fbf;47688.670000000006
fadfca947d9796ef0293dcb397891177b96752bdae2d537a1131c4e000b4dead;9946a4b467aeed26248e8f251a49035683c76dc92915db79cfee82e8e46fba9b;42e53264cf1ab783df5f065e137c07a34b0316bf0fdcc4622c661297d5122465;939.59
dc9c54647543bc2232955e5970c33de4801340b216433002ba7ef40ac2cc21ce;a14caef3f042a570b242778497ae69205286475b5e48a1c5385217042d3b98d6;beffc92ebb15e7d9596d6dc7156148334fe2d2b061c8cb24ed4181f2488de2f9;16607.17
dc9c54647543bc2232955e5970c33de4801340b216433002ba7ef40ac2cc21ce;a14caef3f042a570b242778497ae69205286475b5e48a1c5385217042d3b98d6;850f1d26cb5f9a48af49991ccec74bcc7b2d4ee4f53ab7006e61a64b02a343df;944.0
347767d34b77bc4d587769fe1098491c333d42c4d8c556f08dca1e7d31219781;be68a2216f13f6b1561be6dfb9cd8ccd85b837a853ab0e9060f13b3b7633ecba;2d8ac689bfa1af6d6b6577689e222cfec5a321210c43a22387be99bb05e394e5;284.49
83baf6768747b9d227b4dd3c410d7c1c4b1096156cc61e44e9a70b7a5b394d01;d3689d15e277dc3cca12a0f1995b64edd2862adadaefc7e04eac688a0e8c377f;2f1954a4d77d2bfbcdba3ff5d21909133d0098d33341c446fb8dec690d58a18a;252.16
0021d41e2b219ed58c6b1fc154dea604c74bab3b29f87ff0a13a37829a7255d4;09d218ae8ea105837a402d51f6e6716d73a7adf529e1c8b322d2e01829d07c4c;d07a7224851be59d768d94c69b0fff06016d227060eb62bff06a26f656f2ed65;250.1
d838cd7106dd53ddd33f7f540d774919770958529cea724e27a87fc378d73388;c8dc1a0aa1ab303f13941158a3307ec4c5f41ea35301cd00e235b1ea72f76ebc;0657ee8890c1549319c7c50341b7f7ec28454ada9ca8d8538af9b8b5b0889cc5;587.75
b831f81a2b0bc8d9163eb140a17f1efdc02427ab3d5c47f11244566a58628feb;c8dc1a0aa1ab303f13941158a3307ec4c5f41ea35301cd00e235b1ea72f76ebc;fb86b2f4aa53a96025c73fc05344ee16a13e9124b7454adfd6732f365f7341ca;1395.47
1daea7fb1ae751f0151cf312903f9720024d5b792e20416aa6f43e372d4f3d6a;51af095c981dd77424fb52f6eb87fafb69ad763ae3ca37e492f3ecd064a6ec90;e77d00e6045364e395dc432d29ae5290faaf0e14b2aafa2a1765887e6ecd98c8;3922.42
426da323dfe621a078ed8d7aafa06637601fa36b84d5daaf8651a0321c3f4293;51af095c981dd77424fb52f6eb87fafb69ad763ae3ca37e492f3ecd064a6ec90;2a75ae3faa1180fe145f71ac877444968284a3521f78eb0c9fbe603bd9770651;227.12
18461c144ba41c637e8e57c9013f8681fcbd8af9cc8ca2cbc1d8bbff31d64070;f1467ca8b56d71cf19179e73dda527302879a8f5ab628b5ff476c29121b9c182;f2f01ac0d8f08f937409371a20e3115884c8be5debea56be54db662e75b4fc7b;6053.05
5b43cf28475d6308aa6a84fcc166e916062cb9bd55275302b5815ea15d03bb56;90e0771c2dd69b6c89933c82bae1c23cc9c3e77777ccf08c344a6be140a4296e;9454434815667ae0c4b68cde775326b95beea49a10b12fe86cb23a682a34eddd;350.34
9b3d0f89fddfb210cb48524f24d296475cbe617155a37eb2afa81b2acabe47e7;60a64ac3a5d66f99ddb0433817c2857fd0b1a218bde1312dd5a81022a67f7130;bd518b1ecf2bf77bba0bd9923b24d16f805f83c152dc486c66f9f8396eec5f23;985.28
71915c2acf51001f0e57de1efc03f72cfaf548af9d6e1b7b8ddaf51c9e2b3ec8;6644ef5a7f1a771adf3e07cef8fd3974e911116e2fded5f6f95e87dbefc57148;c5833cf3a2accda67ff8243d180f77c21fa692a8a0bfe020822bde09eecbe5a9;1051.13
eb52eb13dab12f085db43a6ffe68db6a6724786f4fb13013362b66895f941a32;f56bf714485195e9fe2470773f0a109a93a647461e1cd5dce5cc684a3bf3e2fb;7178353b1b0663f1f1cb4ac4ed7bff6948f9e550665ca558967ab6cd94be0dcf;37245.479999999996
eb52eb13dab12f085db43a6ffe68db6a6724786f4fb13013362b66895f941a32;f56bf714485195e9fe2470773f0a109a93a647461e1cd5dce5cc684a3bf3e2fb;5ebd9aea4f11bcafae4fab3b47a57dedc0aa6d65e99f3802b8cf929607ee7ef7;15913.279999999999
eb52eb13dab12f085db43a6ffe68db6a6724786f4fb13013362b66895f941a32;f56bf714485195e9fe2470773f0a109a93a647461e1cd5dce5cc684a3bf3e2fb;23d62aa51fac92766560b82e521813a06e84ed9c679c990c92832b4f73054d37;25800.969999999998
622f20121ab09754ac1eaf56489aec7a1ec7879fb954a0515640aa97ff14c650;74b28f02e21ab14ef75f5442217935f21d942dead8db88c7b6b29f555db3b4ec;80377d67769d205112fa3d60156863a1e878d0315e79e76b26b6a43d36785193;1033.13
8bc6b0c63fd7023c4c3516d9a603977f8a4687c99880baf4378b460f501bafb9;bb1180b1304cf62e3f13499a6dab1d1b508baa34109812b7ec0566a25f4a5077;3fb4318851222a442334ffdd6de1cb85356bc0719fa572b73555dac7e436326a;238.81
35a6e983093c35b8e82898db2b5ab2c57d6b598d1b71a793cbc57f3d239f5c26;ced78601bd259ef9c0890de669c5db6d0a448ccacee4eeba842763a5962af355;48f815c10a6d5f08983721401b1e1dae6ca0b5ef904813d3e87a7e18f643e537;1171.1
cf279378201e794c2c8e82ed5e6c96ec3469eba26c8d4b0ab015cb32edf8e0da;549bf373467f78da209702dfa379f375963cdc9aaa5cd17299cf61ee47d7d425;fc4b079ce066ddd9b54bf89c774c27094df969ef3205ded2ad4defa8d595cda3;218.58
061f596b79a5ba81684630332b4562eac9a4aeed1a661b03d330b141e5ab22ec;2442bc0dbf21ee316fa78b8ab23aad342bb06af8176d346616525a277deb4f18;171b55a56319df6b736e6c2849058cef852a3b5c331ce67a109ccfe69646f20e;17374.6
6810bc01b5745680c442db171e56d2048bdff0b6fa5f8b7987424a3357906abe;aa0a642e1c3f8c1f8daabe1947bcea8383605cc613ca2f4491254397762f4be0;2357d6ff6f42335d17c5a4a46e11454bb3be01778cee937afb82f77812b94878;2809.23
7bc05501c4b99c108c2c65e66351892ca63c00f12774cbff413b8bd0a2c8acd5;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;f3852e197ed14ddedd55df360935085d0c3adf6092a6546cf5fb2a99a7781515;387.49
db961a6a61998a3e694dd6f2598792f9eb010741430c90993c47d11143ceb92c;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;e4ed91809901856e68743738fa021b0a39a6a4f2226aa1aea1d63b1ee4df4d0b;649.73
a632d8ba8e4fcb971b14cc4ebf4b140cb93e97aa2f78e60c30032a807374e7db;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;20822e3627c55e890393f7b2768323f669d97a2a50b5b6de71540e17f1ab89b9;807.21
d5483e3accc712e721936e87793625785a5d0530dcd1448cf1a40ae7149c56de;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;1e7b5f16035cfb0b00a3fc060940a99080d405b0b280e2da017c3f08cfa0de3d;4611.31
ea2aac14e15bc66c7b8ca5ab172085e46d73e6ad7adaaedcee38785c3c888618;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;60240c33d42e9aa48fd791027ced492d0f21b823b4fb064e587263ff4463babe;27669.6
f71e8e0d65b69a05d2c4db057e7d4936941f18b93c0187453d784c971f1e1b70;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;5ccd4cfa64be654a337fd7b0480946df013473550b9ee9f0191944822c6fe7b9;2903.7300000000005
0300858caec503091511a6899a21bed51691ba4563d54247dc12672f7d0b1bbe;cf2acc04744e93ff3705932b128eead6b2ca9ee2a929965166e6c16f8d30ce1f;a3584fa0fb31f10c9a3a12588f0fa8e5e9e9efc8000450ca46c2695ae484bf0a;13260.67
0300858caec503091511a6899a21bed51691ba4563d54247dc12672f7d0b1bbe;cf2acc04744e93ff3705932b128eead6b2ca9ee2a929965166e6c16f8d30ce1f;e4f62d6ee5173705ab235bebc23a8cf21422e37f1b31a5b0863171156d811a8f;746.68
08700d32878fef3ce5235a36ed843de072f0db52f0f8d2dfd5665fa56febd246;34b8bccc35121af53ed1c78425e7069e87810c00225c56e079c955b11f3a800a;ea6dfa54761a232d13bc9ca22e88a151865a5d110691546931d6f41acfc58c19;231.76
78b8a6a173964e77b550a2355e531c62eab59284fafd23206fa775ba949b3292;4e66f3c5bf83a63a00e971dbdb48f40e1d2594d0fc7bafc0d9c4b77abb2e296c;a30db8170dcdb17cf496a8d15348b39354ef8038c8b86eed5eeaa2f3028ef7b6;2575.51
ca901ba0c9be40a229e0400dd16936efff7b7fb749e530abb892f832bd51dce4;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;992bda93b9ca85255d635956517474c608ab0d280f2e74903964f13e84bacbec;7932.25
2bbd909958fe582d83a89f9d0a7cd7f99a719d5d80715d77a7a78b92c9cd59ba;f6cd643a16180025839316ebc0097606427b6ffff2ca8f184e9b41b874e6836a;f1b12dd0adece427f647013ce549c8e7dd4403f3060668ea8262d18bb19a1614;269.73
b192b253fa894624a5a2cffc7949b8d3a195bd957ab0671e81492507f1d20436;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;3265242d2e6702f142e2f2ee0d40cd042aeee6ce4552e4192c266c206e1da60b;11905.550000000001
4d9d7afee7101fd979c9e90bbfcec5329247ccae0257fb2686d2f48918dd18f0;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;301604f2d30dc2e339788feeac000b3869882419e2b0cf8bb616147002c0d8ad;7116.77
0a756b599b1f8b11e31573e364eeca68a646d2c2996f7a2dc9aa9d85c562046d;39f6bab8168c16018b684c0eb0bfdc70797b7e03d15ea078a7fc586e2b7f4013;d3d6f4a25c2016657c5f9b0b3290da79bcd5d6bc4646f7015f4b3104376cfe1c;3457.62
feb418c5fee3bebdd9445a98f106534b170a7aeae469855ca2dcbc3d3ff7c6fb;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;f3fdbba5358933a829914f139c7bfcf62f28e1d174cd13f00e2fb35de7dc7ee2;201.6
